file_path,zcr,spectral_centroid,spectral_rolloff,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11
birdsounds\xc27060.flac,0.21915264232477005,2884.9891985958893,4697.8647103205285,-448.7621,55.863613,-49.9494,28.50499,-29.255285,6.853145,-2.510784,-14.301192,-23.455046,-11.893764,-19.704323,-17.314163,-3.367614,0.28678268,0.31213465,0.28023696,0.22938,0.24081302,0.2712603,0.30628675,0.34858713,0.4169395,0.44572553,0.35800794,0.30427724
birdsounds\xc27080.flac,0.22252734375,2868.158607510614,4133.79791015625,-386.44226,13.823886,-120.9788,24.533155,21.447607,9.408331,12.008048,-5.2758074,-29.523375,-10.570558,-2.4289112,6.8051805,11.674817,0.4206631,0.38774157,0.2990988,0.2738526,0.36113927,0.56723857,0.59645057,0.3840033,0.30012393,0.22054866,0.18867822,0.2446259
birdsounds\xc27145.flac,0.14873015406820622,2188.8238741326754,3593.8418739720396,-281.03687,82.18377,-91.37666,-14.369036,-12.126469,31.321081,-18.934225,-10.788725,-22.579044,-5.898948,-3.5031426,-9.339625,0.21878423,0.29043287,0.32921654,0.41434363,0.48971736,0.54996955,0.61367214,0.60964864,0.5614097,0.47705904,0.4126458,0.34065357,0.30105358
birdsounds\xc27152.flac,0.298451330865321,3332.575291244482,4503.724299796286,-399.33566,1.8264123,-87.34052,59.732082,-5.8244295,14.7704115,15.315141,-17.950804,-14.328175,-13.18908,-2.8079932,-2.9102187,7.560337,0.35767922,0.30080798,0.23312056,0.23260844,0.24392155,0.31965005,0.38382953,0.43999177,0.42111564,0.39066425,0.3568323,0.33295947
birdsounds\xc27962.flac,0.3401552424603492,3947.3678791274688,5265.527062139538,-499.47614,-42.027897,-44.76439,74.02588,-5.0619926,3.5914474,12.222588,-3.020503,-14.600652,-1.4936082,6.1807265,-2.0347238,2.6226225,0.29209095,0.2476219,0.19193283,0.22977231,0.3001983,0.3627989,0.33966947,0.38394114,0.41146335,0.4801532,0.3615624,0.33188397
birdsounds\xc27999.flac,0.18544937923685292,2990.7316208588977,4948.067327043319,-343.9482,44.410484,-24.234873,65.66234,2.3970232,7.7172384,19.901869,8.148845,9.182985,9.050098,5.1458273,4.246568,3.5473537,0.40172908,0.3723066,0.39521855,0.40676695,0.44113332,0.46560013,0.4836156,0.4680955,0.5270623,0.5498329,0.4723298,0.42927018
birdsounds\xc28926.flac,0.341580810546875,4200.623495276848,7029.594909667969,-293.14108,-11.06084,-55.720383,-14.132302,-27.399517,-11.036657,2.7270167,3.1121693,-10.171079,6.670907,-5.783225,-5.831975,-1.0654228,0.5027372,0.49726513,0.39595005,0.37527195,0.3726778,0.3784899,0.38834107,0.42393395,0.5450417,0.7084917,0.57308084,0.4818727
birdsounds\xc28961.flac,0.21381289812210458,3179.3415500708074,6374.184399042439,-246.67224,66.01082,-25.779648,-9.10932,-10.443465,-2.609651,-0.25141734,2.3776975,-4.000615,4.552633,-1.1644421,-1.2052515,0.24851528,0.61386365,0.540942,0.51154536,0.5044893,0.502326,0.50710917,0.5358446,0.6025236,0.6293848,0.603762,0.6070713,0.5903174
birdsounds\xc29230.flac,0.1136935493298005,1952.4271493028696,3757.866137877961,-241.58676,111.98265,-23.365517,43.28358,16.908903,15.459223,-1.3883493,11.878833,-10.19708,4.883354,-1.5833894,2.4561622,2.1075747,0.55783516,0.56840163,0.5733245,0.59648174,0.62121165,0.6168635,0.609625,0.58598614,0.5942886,0.6015493,0.616253,0.58026713
birdsounds\xc29766.flac,0.23707368879923413,3148.478125978795,5263.393351682166,-349.2177,55.75596,-41.107296,26.377922,-18.023731,-11.466688,5.187543,-10.736167,-15.953706,-1.4924495,-10.894801,-7.5378523,-5.7662525,0.34263495,0.32368267,0.32026345,0.33102533,0.3130137,0.37701523,0.5175807,0.67374235,0.59804034,0.51610124,0.47834313,0.3977476
birdsounds\xc30390.flac,0.28266286691708153,3547.5525185744186,6083.187314897648,-258.66443,50.90664,-30.280207,6.443553,-19.743214,4.580778,7.6181498,7.9762793,-2.7440321,11.150411,-12.3896,2.4618993,-6.719306,0.53027767,0.4511746,0.3722476,0.34837162,0.3149349,0.32973188,0.3205403,0.3498487,0.5257429,0.5409377,0.5229408,0.476307
birdsounds\xc30614.flac,0.22749487754026074,3300.739866864242,5691.200816148629,-309.38684,59.44516,-3.9317875,1.8064878,-48.76415,-2.3728037,-15.198304,-11.971102,-20.275566,-10.426744,-18.635342,-16.2365,-11.150536,0.47199923,0.413928,0.39756736,0.45089912,0.49322087,0.45068106,0.4154961,0.37991816,0.42722622,0.44410378,0.5087734,0.5233766
birdsounds\xc31059.flac,0.14820687722839765,2155.7992186121237,3477.449721777999,-363.41107,14.369935,-182.24011,-63.376614,-69.836586,16.82025,-3.3527732,42.40031,29.74536,25.013968,1.4219298,-12.279863,-6.845364,0.43348417,0.31888744,0.24679515,0.26171413,0.27913317,0.3459169,0.43744123,0.48283765,0.59122497,0.59499264,0.514426,0.47724342
birdsounds\xc33392.flac,0.18887759074312716,2738.2036071729,4856.865762926868,-404.92334,57.772953,-36.921833,1.3607653,-76.47409,-38.91772,-21.491802,-31.839321,-18.82703,-8.010946,-10.915732,-1.8552599,-5.6395526,0.29551744,0.3650632,0.6233884,0.35951835,0.28126144,0.30195054,0.39023995,0.46198738,0.2842004,0.35442013,0.32489917,0.3152088
birdsounds\xc33395.flac,0.27779321195522033,3389.895788872319,4991.4129849137935,-370.8671,47.406754,-17.262953,28.500513,-76.752655,-26.086794,-12.363288,-27.670427,-16.020819,-20.195786,-15.791189,-12.29605,-10.108647,0.3524959,0.41496107,0.50158364,0.51204824,0.4362778,0.4011621,0.38977832,0.39123207,0.40263152,0.38333926,0.37758538,0.3604994
birdsounds\xc35068.flac,0.3888502425799087,4836.874025789383,7161.953191887843,-537.7201,-201.62546,-99.8983,53.785183,12.5841055,15.612566,-1.809495,-6.091656,-4.0000606,-0.3524533,-5.749508,4.1383224,3.2871952,0.6052699,0.578474,0.49792027,0.49382102,0.48663205,0.48865986,0.4607484,0.46907204,0.5196602,0.56461513,0.65484667,0.67252135
birdsounds\xc35578.flac,0.14664324162679426,2128.1932877619006,4076.5925211199165,-228.03038,117.92736,-23.854658,22.496683,-13.565597,33.36685,0.71451414,12.300539,2.1553776,0.12180252,8.220494,9.333854,6.5108113,0.49788666,0.39880455,0.30071846,0.3069279,0.33933333,0.38894254,0.38984975,0.33017367,0.23436953,0.21672961,0.35405716,0.5368054
birdsounds\xc36637.flac,0.2536082462155276,3435.005037860852,6255.479420174797,-507.41418,52.243603,-23.143515,11.888023,-18.325308,-3.2200456,1.6544763,-3.249455,-0.07749813,3.7930946,-5.8307676,2.3055916,2.0454452,0.60896724,0.509361,0.49991894,0.48864153,0.47469023,0.46067455,0.5054301,0.60119236,0.6725708,0.7020663,0.6337174,0.61325294
birdsounds\xc37447.flac,0.11982939837231824,1637.706811659028,2854.413431051661,-315.0336,102.42525,-39.47818,8.9439125,-9.692152,-36.56163,-12.970689,-21.826406,-24.557863,-13.212481,-12.020064,-6.7503834,0.41342908,0.33789635,0.5765269,0.383265,0.40645683,0.35273525,0.28094825,0.3061123,0.42659754,0.42465797,0.26640767,0.25565317,0.2676464
birdsounds\xc40186.flac,0.16501671048920052,2560.8437237268713,4952.53953472558,-265.44666,78.85028,10.023074,29.429516,-15.039345,-18.098549,-15.171247,-4.7969217,-11.300855,5.353867,5.801131,12.859225,7.0751166,0.634685,0.5892634,0.45235622,0.3304389,0.30556336,0.25838384,0.24734342,0.2580459,0.27336857,0.25482047,0.3276564,0.4817754
birdsounds\xc41428.flac,0.14036927449472758,1973.4800746700096,3145.5317116789324,-396.2178,111.63622,6.8799005,12.5997715,-47.63615,23.657705,6.01384,-10.598779,21.728224,12.315125,11.268745,-3.5045574,6.1701217,0.35250425,0.32137918,0.3285544,0.35362953,0.33680224,0.40594804,0.50677544,0.51925087,0.55315816,0.528317,0.40678477,0.4125927
birdsounds\xc41816.flac,0.047783437601395196,1137.3349369565276,2014.4514139560351,-392.80423,131.60745,-4.576265,35.153687,17.468254,13.976773,13.619988,17.40661,-10.345776,-9.705566,4.191614,0.41343805,3.526601,0.44800115,0.42207414,0.47224274,0.5212906,0.5304292,0.569643,0.595137,0.65983045,0.71168876,0.63577384,0.53282106,0.48089033
birdsounds\xc42178.flac,0.3789353733740482,4593.0901018788,7611.331471089784,-296.07388,19.583769,-29.954058,-35.6713,-36.174072,-3.1543267,-7.100986,3.0671906,-0.4680344,-3.1305676,-5.6245265,-0.03502434,-8.72089,0.56558114,0.48391142,0.4689753,0.32309434,0.25877053,0.29765013,0.3085312,0.3203131,0.35245135,0.4257631,0.47925797,0.5260393
birdsounds\xc42224.flac,0.2132120942864807,3591.501445099605,7560.815911681867,-330.54166,55.30045,-1.5191793,-1.7491904,-4.030507,0.721038,-5.9838233,-9.900209,-18.666285,-13.891424,-14.74996,-7.908421,-8.969809,0.49023858,0.48519492,0.54702324,0.6222571,0.6343882,0.6435458,0.57144266,0.5086612,0.4868771,0.46600866,0.4462404,0.476109
birdsounds\xc42343.flac,0.21685877891219796,3197.69065605475,5501.027742327147,-485.56128,25.520472,-35.99514,29.81449,28.768505,1.6588169,-23.598923,4.6847243,-10.596247,-28.90446,-4.904134,22.972208,2.3967104,0.31997767,0.74698734,0.38774243,0.23812544,0.12393046,0.08422245,0.052676897,0.040532853,0.03824625,0.038607392,0.039903462,0.06814787
birdsounds\xc42344.flac,0.2363481966403162,3322.3352146701354,5598.797928761117,-488.33908,25.05708,-39.04271,24.25287,20.876907,3.196048,-15.70302,6.276881,-13.638178,-28.658718,-4.9131794,16.354422,3.108696,0.39025477,0.47711998,0.43352544,0.42199436,0.31268978,0.19253452,0.16277903,0.16711617,0.15193745,0.14538461,0.15671211,0.24855654
birdsounds\xc42430.flac,0.15991792935322433,2684.520627127671,5534.39516100149,-406.7976,77.8719,-32.407288,-0.9053488,7.1547995,20.944727,-9.772218,-11.167869,-18.3853,-5.324776,-7.988535,-8.611584,-5.59319,0.44502068,0.35882336,0.3943843,0.48223427,0.57034415,0.6957779,0.6771309,0.6577783,0.5695612,0.49326405,0.467091,0.4798587
birdsounds\xc42698.flac,0.3694740637938284,4515.570869171233,7940.70088607032,-253.46373,5.153195,-23.03753,4.5737658,-11.320578,-5.0186067,-4.64055,-2.0054145,-3.097492,-4.21243,-2.5358005,1.2097402,-4.1157355,0.58785164,0.60711706,0.6217692,0.60106164,0.55884767,0.526222,0.50829214,0.48723254,0.48398817,0.50601375,0.51001316,0.5417573
birdsounds\xc42803.flac,0.2751823719183359,3433.396547689872,5147.430918359977,-267.27048,7.650283,-90.03706,-4.802659,-40.863617,-7.2036076,6.5021644,-3.566919,-6.256575,2.1305988,-4.572731,-5.494561,-3.6615572,0.4112237,0.34741798,0.3820782,0.41600898,0.43593082,0.40155542,0.38522783,0.44302902,0.47606358,0.5472906,0.494368,0.46208116
birdsounds\xc43764.flac,0.19356937914823008,3263.317523763456,6653.2500194448285,-369.21124,53.312,-5.4119296,6.891783,-12.4928,12.526121,7.1278443,-5.842583,-8.68193,-0.32064107,-5.620359,1.5713589,2.532154,0.66651607,0.66554606,0.6400296,0.5912185,0.55498856,0.5299027,0.50958896,0.50529397,0.48124006,0.4634601,0.5213808,0.62425244
birdsounds\xc43853.flac,0.25997708905951245,3804.2248159726937,7464.332525132947,-309.5916,26.062645,-41.130722,-25.939972,-25.91372,-7.592481,-8.0393715,-3.8094666,-6.7933226,2.4560332,-3.0554135,-3.425539,-6.0443916,0.57926005,0.5601345,0.54432553,0.5572903,0.53697747,0.51837146,0.56259507,0.6189192,0.7004676,0.70189565,0.61733884,0.5655581
birdsounds\xc44203.flac,0.29012825172004386,3627.559990902834,5990.2528668982895,-366.07434,64.80928,-22.103073,0.722624,-13.99457,8.26929,0.9877916,5.700741,-6.704254,0.36539844,-3.399073,-3.7643003,-2.3137984,0.49257183,0.48843822,0.5042817,0.51530725,0.4548191,0.41435623,0.41275465,0.4693949,0.522484,0.5324736,0.5440238,0.528686
birdsounds\xc44707.flac,0.20660063386694785,2959.5899430958125,5010.89526217408,-319.59427,41.554573,-55.02617,12.058661,-3.8062901,-6.7530165,3.5437305,19.186129,0.720914,10.537613,-17.274529,-15.842558,6.542387,0.39779106,0.37039977,0.2029938,0.17040372,0.19929287,0.25058854,0.34927678,0.4704727,0.5595178,0.47235033,0.4317464,0.41894644
birdsounds\xc46032.flac,0.25992166270380435,3681.921192660168,6618.952212126359,-371.91608,37.903698,-19.893312,-3.7337623,-34.697308,14.395356,5.1563687,-5.9919252,5.684882,1.2371442,-0.86617035,4.9067526,4.8033333,0.5316992,0.47123232,0.4416303,0.4212194,0.39426652,0.412601,0.42165816,0.3772112,0.36853004,0.45459175,0.51945937,0.5489673
birdsounds\xc46209.flac,0.1011169938016529,1573.4279702937586,2177.7720654700415,-379.70383,139.48009,-8.214025,22.779678,-6.9771967,7.800708,8.142683,3.3289587,0.9159751,0.7947886,0.31611097,-9.34247,-1.0127815,0.5044257,0.49835306,0.5292651,0.5592563,0.52564573,0.55524635,0.5642983,0.5571166,0.6230298,0.5972981,0.5439083,0.50923246
birdsounds\xc46211.flac,0.10306966145833334,1921.4903473405252,3033.04736328125,-380.35217,110.42519,8.543481,38.78657,-11.38987,14.883875,5.0228004,5.2437534,-3.3234916,-0.033349812,-6.871804,-3.319188,0.60816216,0.51979077,0.48254213,0.45413336,0.45778632,0.473102,0.5055335,0.44138536,0.3977877,0.4117134,0.504308,0.6194435,0.60710293
birdsounds\xc46223.flac,0.3231651475694444,3938.1267421467815,6189.381286621094,-255.33382,-6.480656,-53.93618,11.053388,-42.557213,-14.627638,-28.21562,-18.124533,-21.284195,-11.652244,-19.80597,-11.757144,-8.894322,0.47085795,0.44434568,0.43598846,0.4492829,0.42944288,0.41309902,0.43488607,0.44170633,0.46546954,0.47321787,0.48382157,0.48678902
birdsounds\xc49443.flac,0.23359405757874016,3297.4302875600624,5162.787217027559,-344.98627,23.4863,-16.855839,67.22106,5.989786,13.688177,1.2308499,4.579289,-2.2760022,4.045203,0.09034827,1.511705,5.4009056,0.28936753,0.30176997,0.33017424,0.34897652,0.35708782,0.36465144,0.33632165,0.33320904,0.39701375,0.39719212,0.3609647,0.32135874
birdsounds\xc49540.flac,0.35484811686447165,4244.959178459965,6614.650456427067,-389.43982,45.16006,34.882477,43.287685,-15.816122,26.718212,-5.611241,18.637812,-11.827714,4.072954,-0.5114297,2.9184332,13.1714945,0.31621376,0.2887823,0.25803164,0.26042867,0.27336198,0.31244022,0.31965896,0.33802184,0.45859978,0.593126,0.45607394,0.33394656
birdsounds\xc53817.flac,0.21955426212436774,3368.2721004339182,5839.127490365126,-343.11053,21.357618,-15.249245,62.433105,24.114143,-0.821942,3.4480805,25.98681,-6.726485,-3.7814732,15.387722,-3.526415,-7.409337,0.19404028,0.19524625,0.23164107,0.30359888,0.41735587,0.62635034,0.5897821,0.5261339,0.44869545,0.2534067,0.21860628,0.20361455
birdsounds\xc55184.flac,0.12878041345281308,3000.6672137937144,5192.706531448503,-416.57294,26.45374,17.579798,63.563606,-24.569115,28.653658,10.717231,-2.9415057,8.174448,-1.8877482,-2.545341,-2.5144591,4.7258387,0.4770499,0.51201993,0.5337682,0.5641361,0.5513107,0.5368899,0.5857483,0.5852218,0.47405478,0.50221664,0.4503141,0.423095
birdsounds\xc57919.flac,0.1983387082122093,3161.7882086939253,5999.483046420785,-262.7634,36.833755,-46.898315,-7.547738,-20.466295,-9.24885,-33.985313,-12.06973,-17.256453,-11.385713,-21.61265,-7.8851905,-5.411443,0.5693508,0.45838284,0.4380862,0.3803463,0.348012,0.30632302,0.34516323,0.3793414,0.40641496,0.41047972,0.4790392,0.60760915
birdsounds\xc58571.flac,0.13229237432065216,1895.7133178521683,2761.546025455393,-313.98795,89.71275,-73.00255,-29.862144,-6.08746,11.191897,-12.735458,-12.591836,-7.46722,-6.5031404,-14.15219,-19.724098,-10.419438,0.16188745,0.14596343,0.21278618,0.28371188,0.31104422,0.27799925,0.25669786,0.31261396,0.38796762,0.45928583,0.48414338,0.2881083
birdsounds\xc58573.flac,0.12093476483219774,2073.0634538584764,3768.1357339763335,-384.45865,87.066025,-35.825573,-17.478436,0.6350306,1.977852,-16.871284,-11.963957,-9.053497,-9.207077,-12.042233,-13.638335,-4.194379,0.30587712,0.26241136,0.28672943,0.35218507,0.37553626,0.39608255,0.39638096,0.42617545,0.48687696,0.51339865,0.5179789,0.43146655
birdsounds\xc58579.flac,0.15529742688553977,2371.103782413825,4442.4847998066325,-419.5148,74.9938,-37.20375,3.1170237,7.7406554,10.991757,0.93688,-1.9830872,-3.5732427,-8.417563,-3.946504,-3.7129624,0.48633668,0.39565545,0.40863237,0.39010262,0.38898504,0.4262382,0.46777526,0.43187785,0.38937545,0.37289983,0.3715805,0.38224402,0.37700847
birdsounds\xc59776.flac,0.0759219514353759,1477.6682518316877,2406.3576255350476,-390.3537,143.92177,20.339289,4.649478,-8.039867,18.82487,1.5112334,5.10034,2.9448571,2.693104,1.3220891,4.882379,1.7973379,0.6145566,0.6386605,0.6585818,0.65785426,0.65068823,0.65722084,0.6454311,0.57838297,0.5672306,0.5865578,0.58658546,0.56378835
birdsounds\xc64685.flac,0.3397858926166966,4022.005460126466,6061.0941094170785,-369.4349,-37.969883,-84.491745,-17.668467,-68.07568,-44.58803,-34.21338,-27.832672,-16.427914,-8.424883,-6.877935,1.4910715,6.1377077,0.4338528,0.4237782,0.38521385,0.44057366,0.46446696,0.3706198,0.40516064,0.3954786,0.38070327,0.4749838,0.5455164,0.52197975
birdsounds\xc64686.flac,0.34817416309366755,4147.518342551951,6185.6114530940795,-393.2505,-67.52518,-103.51152,-25.886772,-65.700455,-28.721678,-3.9799714,4.273804,14.401132,18.066814,14.277468,12.749678,4.7274065,0.44710618,0.3835277,0.38324258,0.39274782,0.39001393,0.3827588,0.39535007,0.43692267,0.3395187,0.3561468,0.41309205,0.45081073
birdsounds\xc64728.flac,0.11064946739268479,2212.223417165305,4655.189182009223,-352.70517,98.67404,-8.818509,-10.908701,-12.817103,2.5053482,-9.928481,-8.297016,-12.328288,-5.2022758,-5.151636,-3.9666803,-3.7439952,0.3002559,0.30513194,0.30015215,0.36335844,0.442254,0.4735052,0.42834,0.39118725,0.3835688,0.37623662,0.37427297,0.33169705
birdsounds\xc64735.flac,0.18431778827393341,2523.2824096699774,4366.095942438703,-354.78894,83.529854,-44.07057,23.332336,-12.328957,2.1636074,4.009682,-8.052638,-20.685015,-11.608779,-9.457759,-4.1588387,-1.2036197,0.3911515,0.39239293,0.45391077,0.46211806,0.40458038,0.38645008,0.40766895,0.43635944,0.41891813,0.41914898,0.4643587,0.45669776
birdsounds\xc64738.flac,0.21450091422872342,3119.049947685041,5639.484811336436,-435.6407,52.54545,-11.614999,32.458,-13.47988,-9.61395,5.0602407,-4.3350573,-16.187992,0.30968058,-6.0962267,-11.294946,-3.8606381,0.4065248,0.3554798,0.35800448,0.36974847,0.42653137,0.54066086,0.57988787,0.55311024,0.5301357,0.59592485,0.6392398,0.52872396
birdsounds\xc67089.flac,0.11371049329890925,2855.3524911105806,6892.691367948987,-481.88828,72.132225,38.5345,6.525485,-3.193458,-14.950143,-10.9858265,-7.137958,-13.365916,-15.056249,-19.963713,-17.018713,-17.99825,0.362029,0.33508167,0.32305515,0.34673125,0.36291066,0.37533337,0.37445483,0.39029467,0.40893748,0.44238043,0.48203412,0.41751763
birdsounds\xc67229.flac,0.14150514855849006,1813.6466087168017,2272.884375648161,-334.29266,116.53596,-123.40099,-52.546494,27.756657,37.22979,-24.324377,-23.624863,-3.1785846,-13.809015,-37.60394,-10.921706,10.049256,0.46488568,0.18730715,0.1119417,0.074262224,0.0680914,0.09382176,0.19837141,0.37196547,0.3830603,0.25851753,0.51463604,0.8290406
birdsounds\xc67307.flac,0.3702250436567437,3979.789379148679,5426.915282488846,-355.6719,41.242332,0.19287367,43.6345,-53.541107,20.576384,-0.86110383,-29.205313,-3.2797315,-8.3844795,-19.163883,0.97803056,-8.708276,0.5417251,0.4681261,0.43055543,0.4010308,0.28011757,0.17012097,0.20766239,0.20522717,0.17504254,0.18410604,0.3640542,0.55378276
birdsounds\xc69792.flac,0.3283311336888171,4302.46207374878,6385.560866199651,-389.9959,-107.16481,-80.76701,58.66634,15.192192,-6.658003,-9.606879,6.053598,-7.6438394,3.861631,2.5591044,1.0747322,-3.7687628,0.2583539,0.2632641,0.3518427,0.47818297,0.52282876,0.749705,0.6665228,0.69282126,0.49957728,0.37290713,0.2768181,0.25032422
birdsounds\xc69855.flac,0.24686593055101375,3219.7097276816407,5381.427716491579,-291.79343,41.548805,-54.403,6.7263913,-15.8967,-1.5271919,-16.128357,-4.3621182,-10.265882,-8.99803,-14.764213,-2.54332,-3.8044295,0.46761912,0.4918295,0.4462688,0.36327183,0.28289947,0.26660752,0.29415616,0.3103199,0.3330065,0.340444,0.39825618,0.46061856
birdsounds\xc70124.flac,0.25607769691780824,3203.565032715479,5108.348325128424,-378.50034,65.069824,16.271555,26.85961,-25.931463,-2.1474836,6.4052997,-1.9036063,-4.6457477,9.159973,-4.89543,4.3942976,0.77306736,0.43975055,0.4053745,0.35581216,0.33267286,0.40684426,0.42381114,0.4337058,0.4740661,0.48246223,0.53237015,0.5189168,0.48204502
birdsounds\xc70129.flac,0.39017427884615385,4163.044166317121,6191.381494482081,-380.40988,-5.332194,-85.147385,-5.105861,-32.772125,-24.553234,-25.167727,9.463421,-11.943742,-5.463877,-12.32007,3.7826393,-4.3131175,0.3420845,0.3711108,0.301048,0.31197453,0.3400834,0.32239634,0.24988768,0.22961606,0.23925152,0.43810135,0.31431666,0.26375026
birdsounds\xc70132.flac,0.3228289947058513,3797.538898888119,5658.110667181559,-398.516,-7.725428,-95.615364,-22.58874,-36.0229,0.5778413,-13.007449,-1.5375221,1.4399323,0.9952626,1.2046752,5.232412,2.9657993,0.4694537,0.49683443,0.476447,0.44624177,0.44152296,0.41506997,0.45101315,0.4410026,0.4264248,0.46568045,0.49690044,0.49439958
birdsounds\xc71024.flac,0.3394847565874036,3750.5508251272454,5337.111834093465,-360.23325,29.050169,-70.00961,-12.065118,-55.107796,-19.739086,-29.758526,-12.521513,-18.118147,-21.645624,-16.193853,-6.4077234,-9.627948,0.3699952,0.40170962,0.41973472,0.4270354,0.41568014,0.38447914,0.31773868,0.29184774,0.31811446,0.40253755,0.45378232,0.4433477
birdsounds\xc71454.flac,0.3957439066896101,4679.54470382122,7603.765221500704,-220.38208,18.636822,0.69055486,-5.32733,-23.136492,2.2860146,-20.259779,-9.091977,-12.92983,-11.74478,-10.183044,-5.297369,-12.340477,0.44244468,0.5006512,0.5919449,0.5120225,0.44205585,0.41032693,0.49022946,0.50772405,0.42536,0.4207268,0.46031362,0.4663136
birdsounds\xc71748.flac,0.3627162468786016,4060.266595371899,5936.198654497215,-434.30936,-2.2759542,-41.725178,25.55201,-27.30159,13.053469,-1.6022652,-1.0734953,1.6453813,-5.1262007,1.4935373,-0.8147992,-1.6080133,0.5516541,0.6492592,0.6092821,0.5736662,0.57045984,0.5650062,0.52876836,0.4745488,0.44622856,0.41560668,0.40824646,0.45134866
birdsounds\xc71943.flac,0.21246479832848839,3404.8256519179504,6691.9436432594475,-435.50662,48.85359,-20.991585,-0.43166032,17.335129,7.760288,3.564798,20.535471,19.26326,10.407758,3.335238,9.548558,-3.3815458,0.5777323,0.65233266,0.59911734,0.5053644,0.44043338,0.43948975,0.50592184,0.52837586,0.4838491,0.47413528,0.47585368,0.4966279
birdsounds\xc72629.flac,0.4895515625,5801.615605441629,7771.556953125,-435.8658,-189.15741,-22.401785,63.4961,-0.19090375,-1.8746907,-21.297997,12.054004,6.191821,1.0135947,-5.7413564,9.065911,-9.578088,0.30717003,0.23596172,0.25390068,0.43876973,0.75977206,0.3269943,0.1991258,0.21506062,0.22167088,0.23745151,0.35987,0.52955043
birdsounds\xc72861.flac,0.18440226928773829,2972.7211658143883,6067.531900538544,-276.13354,77.17571,3.2056954,13.492341,2.126542,5.9027367,-1.4479574,6.896385,1.8868042,-0.57959455,-3.3060925,-1.2008682,-4.2914753,0.4101099,0.4574033,0.4627293,0.40658218,0.39827093,0.42984504,0.43264183,0.5371448,0.5833174,0.47522166,0.44659358,0.4306272
birdsounds\xc75092.flac,0.1114093294411447,1996.555745161216,3777.8640648201267,-467.94223,90.87773,-11.156191,40.179165,-21.232271,-21.097536,-19.544847,-32.217655,-26.089472,-14.526491,-18.277128,-3.6533158,0.3211682,0.36729878,0.23217909,0.16911046,0.14665024,0.17623901,0.18702352,0.21043465,0.27621502,0.42616776,0.6158023,0.6701105,0.5491361
birdsounds\xc76241.flac,0.24986965530988195,3424.548339303005,4718.776784811143,-401.39993,-82.396385,-111.18074,45.657093,31.79061,-3.566488,-9.218272,8.328943,-10.952396,-8.970076,15.54197,4.743675,-20.91566,0.05858332,0.08607349,0.17715052,0.30615452,0.33978257,0.37882432,0.44582143,0.39867643,0.249062,0.13741873,0.11519231,0.079522066
birdsounds\xc76740.flac,0.18961111393865362,2512.0730555759487,4235.751730456026,-327.25427,108.559105,-15.886873,22.04221,-36.91879,6.7578254,15.140795,-5.406899,-0.6923797,4.8052616,-3.0244231,3.7559812,-0.42408478,0.56202525,0.5455931,0.54485005,0.5665749,0.4553635,0.39732045,0.40363032,0.4561336,0.45835555,0.47008097,0.4822067,0.53131753
birdsounds\xc76742.flac,0.15523719421904958,2127.155904056694,3582.901469899086,-297.66153,129.99373,-29.710026,1.8857604,-32.21162,10.892181,9.725424,-5.534665,2.9073644,7.3389974,-0.3175155,0.89415544,-0.5483722,0.47698477,0.47501072,0.49286395,0.53224474,0.5115981,0.50708294,0.51326865,0.54572254,0.54975027,0.5579073,0.5513509,0.51324207
birdsounds\xc76760.flac,0.25358066351099234,3343.877742582766,6062.877900930314,-365.35602,65.62795,6.3516803,28.148144,-23.029425,-3.5498126,4.925307,0.58403295,-0.3475781,4.6829185,-6.5461717,2.179322,-1.995519,0.5231457,0.4960853,0.41009656,0.38945472,0.38032869,0.39033505,0.42954993,0.47162947,0.53358424,0.57677984,0.5420761,0.5261651
birdsounds\xc76761.flac,0.19771751872482377,3105.7570810792504,6351.481734445808,-378.5454,72.10869,8.293585,23.734169,-9.919741,-4.605449,-0.9838254,-1.8948365,-2.952974,4.347387,-5.2060647,3.075631,2.5845685,0.51659614,0.48263395,0.442501,0.44733858,0.48578268,0.48669127,0.49187988,0.4678165,0.5208111,0.5742904,0.57315123,0.5243943
birdsounds\xc76762.flac,0.2656827710896829,3383.0070656982953,6209.20051975494,-356.27542,66.99579,3.1569629,19.597841,-22.69086,-0.7164172,5.079923,7.864149,0.38643283,7.572392,-6.109186,-0.6020275,0.92352355,0.47770008,0.425701,0.35857803,0.3556975,0.38929057,0.40247497,0.43691155,0.50606966,0.59295344,0.62021303,0.5999554,0.571142
birdsounds\xc76765.flac,0.2558004728618421,3284.1495668318807,5733.3422645970395,-399.69464,58.54455,-4.4095836,34.149353,-20.352774,2.960125,8.10229,2.0330532,1.0531386,7.887944,-6.186063,3.0361688,-6.9624853,0.43305087,0.4180778,0.3245424,0.30083108,0.3135695,0.31909847,0.3284658,0.361275,0.40680173,0.52240366,0.59225774,0.50526416
